1	0.095	0.0321	-0.642816369538
1	0.096	0.0321	-0.642957805007
1	0.097	0.0321	-0.643099240477
1	0.098	0.0321	-0.643240675946
1	0.099	0.0321	-0.643382111416
1	0.091	0.0331	-0.640356029061
1	0.092	0.0331	-0.640500820589
1	0.093	0.0331	-0.640645612118
1	0.094	0.0331	-0.640790403646
1	0.095	0.0331	-0.640935195175
1	0.096	0.0331	-0.641079986704
1	0.097	0.0331	-0.641224778232
1	0.098	0.0331	-0.641369569761
1	0.099	0.0331	-0.64151436129
1	0.091	0.0341	-0.638458485894
1	0.092	0.0341	-0.638606601124
1	0.093	0.0341	-0.638754716354
1	0.094	0.0341	-0.638902831584
1	0.095	0.0341	-0.639050946814
1	0.096	0.0341	-0.639199062045
1	0.097	0.0341	-0.639347177275
1	0.098	0.0341	-0.639495292505
1	0.099	0.0341	-0.639643407736
1	0.091	0.0351	-0.636558078403
1	0.092	0.0351	-0.636709485858
1	0.093	0.0351	-0.636860893313
1	0.094	0.0351	-0.637012300769
1	0.095	0.0351	-0.637163708224
1	0.096	0.0351	-0.63731511568
1	0.097	0.0351	-0.637466523135
1	0.098	0.0351	-0.637617930591
1	0.099	0.0351	-0.637769338047
1	0.091	0.0361	-0.634654882226
1	0.092	0.0361	-0.634809551262
1	0.093	0.0361	-0.634964220298
1	0.094	0.0361	-0.635118889334
1	0.095	0.0361	-0.63527355837
1	0.096	0.0361	-0.635428227406
1	0.097	0.0361	-0.635582896442
1	0.098	0.0361	-0.635737565478
1	0.099	0.0361	-0.635892234515
1	0.091	0.0371	-0.632748968789
1	0.092	0.0371	-0.632906869545
1	0.093	0.0371	-0.633064770301
1	0.094	0.0371	-0.633222671058
1	0.095	0.0371	-0.633380571814
1	0.096	0.0371	-0.633538472571
1	0.097	0.0371	-0.633696373327
1	0.098	0.0371	-0.633854274084
1	0.099	0.0371	-0.634012174841
1	0.091	0.0381	-0.630840405637
1	0.092	0.0381	-0.631001508996
1	0.093	0.0381	-0.631162612355
1	0.094	0.0381	-0.631323715714
1	0.095	0.0381	-0.631484819073
1	0.096	0.0381	-0.631645922433
1	0.097	0.0381	-0.631807025792
1	0.098	0.0381	-0.631968129152
1	0.099	0.0381	-0.632129232512
1	0.091	0.0391	-0.628929256747
1	0.092	0.0391	-0.629093534294
1	0.093	0.0391	-0.629257811841
1	0.094	0.0391	-0.629422089388
1	0.095	0.0391	-0.629586366935
1	0.096	0.0391	-0.629750644483
1	0.097	0.0391	-0.62991492203
1	0.098	0.0391	-0.630079199578
1	0.099	0.0391	-0.630243477126
1	0.091	0.0401	-0.627015582797
1	0.092	0.0401	-0.627183006784
1	0.093	0.0401	-0.627350430772
1	0.094	0.0401	-0.627517854759
1	0.095	0.0401	-0.627685278746
1	0.096	0.0401	-0.627852702734
1	0.097	0.0401	-0.628020126722
1	0.098	0.0401	-0.62818755071
1	0.099	0.0401	-0.628354974698
1	0.091	0.0411	-0.625099441416
1	0.092	0.0411	-0.625269984729
1	0.093	0.0411	-0.625440528042
1	0.094	0.0411	-0.625611071355
1	0.095	0.0411	-0.625781614668
1	0.096	0.0411	-0.625952157981
1	0.097	0.0411	-0.626122701294
1	0.098	0.0411	-0.626293244608
1	0.099	0.0411	-0.626463787921
1	0.091	0.0421	-0.623180887405
1	0.092	0.0421	-0.623354523531
1	0.093	0.0421	-0.623528159656
1	0.094	0.0421	-0.623701795782
1	0.095	0.0421	-0.623875431909
1	0.096	0.0421	-0.624049068035
1	0.097	0.0421	-0.624222704161
1	0.098	0.0421	-0.624396340288
1	0.099	0.0421	-0.624569976414
1	0.091	0.0431	-0.621259972936
1	0.092	0.0431	-0.621436675936
1	0.093	0.0431	-0.621613378936
1	0.094	0.0431	-0.621790081936
1	0.095	0.0431	-0.621966784936
1	0.096	0.0431	-0.622143487936
1	0.097	0.0431	-0.622320190937
1	0.098	0.0431	-0.622496893937
1	0.099	0.0431	-0.622673596938
1	0.091	0.0441	-0.619336747741
1	0.092	0.0441	-0.619516492222
1	0.093	0.0441	-0.619696236703
1	0.094	0.0441	-0.619875981185
1	0.095	0.0441	-0.620055725666
1	0.096	0.0441	-0.620235470148
1	0.097	0.0441	-0.62041521463
1	0.098	0.0441	-0.620594959112
1	0.099	0.0441	-0.620774703594
1	0.091	0.0451	-0.617411259271
1	0.092	0.0451	-0.617594020363
1	0.093	0.0451	-0.617776781454
1	0.094	0.0451	-0.617959542546
1	0.095	0.0451	-0.618142303637
1	0.096	0.0451	-0.618325064729
1	0.097	0.0451	-0.618507825821
1	0.098	0.0451	-0.618690586914
1	0.099	0.0451	-0.618873348006
1	0.091	0.0461	-0.615483552854
1	0.092	0.0461	-0.615669306182
1	0.093	0.0461	-0.615855059511
1	0.094	0.0461	-0.61604081284
1	0.095	0.0461	-0.616226566169
1	0.096	0.0461	-0.616412319498
1	0.097	0.0461	-0.616598072827
1	0.098	0.0461	-0.616783826157
1	0.099	0.0461	-0.616969579487
1	0.091	0.0471	-0.613553671827
1	0.092	0.0471	-0.613742393496
1	0.093	0.0471	-0.613931115165
1	0.094	0.0471	-0.614119836834
1	0.095	0.0471	-0.614308558503
1	0.096	0.0471	-0.614497280173
1	0.097	0.0471	-0.614686001843
1	0.098	0.0471	-0.614874723513
1	0.099	0.0471	-0.615063445183
1	0.091	0.0481	-0.611621657668
1	0.092	0.0481	-0.611813324236
1	0.093	0.0481	-0.612004990805
1	0.094	0.0481	-0.612196657373
1	0.095	0.0481	-0.612388323942
1	0.096	0.0481	-0.612579990511
1	0.097	0.0481	-0.61277165708
1	0.098	0.0481	-0.612963323649
1	0.099	0.0481	-0.613154990219
1	0.091	0.0491	-0.609687550108
1	0.092	0.0491	-0.609882138572
1	0.093	0.0491	-0.610076727035
1	0.094	0.0491	-0.610271315499
1	0.095	0.0491	-0.610465903963
1	0.096	0.0491	-0.610660492427
1	0.097	0.0491	-0.610855080891
1	0.098	0.0491	-0.611049669355
1	0.099	0.0491	-0.61124425782
1	0.091	0.0501	-0.607751387242
1	0.092	0.0501	-0.607948875014
1	0.093	0.0501	-0.608146362787
1	0.094	0.0501	-0.60834385056
1	0.095	0.0501	-0.608541338333
1	0.096	0.0501	-0.608738826106
1	0.097	0.0501	-0.608936313879
1	0.098	0.0501	-0.609133801653
1	0.099	0.0501	-0.609331289427
1	0.091	0.0511	-0.60581320562
1	0.092	0.0511	-0.606013570517
1	0.093	0.0511	-0.606213935415
1	0.094	0.0511	-0.606414300313
1	0.095	0.0511	-0.606614665211
1	0.096	0.0511	-0.606815030109
1	0.097	0.0511	-0.607015395008
1	0.098	0.0511	-0.607215759906
1	0.099	0.0511	-0.607416124806
1	0.091	0.0521	-0.603873040344
1	0.092	0.0521	-0.604076260568
1	0.093	0.0521	-0.604279480793
1	0.094	0.0521	-0.604482701017
1	0.095	0.0521	-0.604685921242
1	0.096	0.0521	-0.604889141467
1	0.097	0.0521	-0.605092361692
1	0.098	0.0521	-0.605295581918
1	0.099	0.0521	-0.605498802144
1	0.091	0.0531	-0.60193092515
1	0.092	0.0531	-0.602136979273
1	0.093	0.0531	-0.602343033396
1	0.094	0.0531	-0.60254908752
1	0.095	0.0531	-0.602755141644
1	0.096	0.0531	-0.602961195768
1	0.097	0.0531	-0.603167249892
1	0.098	0.0531	-0.603373304017
1	0.099	0.0531	-0.603579358141
1	0.091	0.0541	-0.599986892481
1	0.092	0.0541	-0.600195759433
1	0.093	0.0541	-0.600404626384
1	0.094	0.0541	-0.600613493335
1	0.095	0.0541	-0.600822360287
1	0.096	0.0541	-0.601031227239
1	0.097	0.0541	-0.601240094191
1	0.098	0.0541	-0.601448961143
1	0.099	0.0541	-0.601657828096
1	0.091	0.0551	-0.598040973565
1	0.092	0.0551	-0.598252632616
1	0.093	0.0551	-0.598464291667
1	0.094	0.0551	-0.598675950718
1	0.095	0.0551	-0.59888760977
1	0.096	0.0551	-0.599099268822
1	0.097	0.0551	-0.599310927874
1	0.098	0.0551	-0.599522586926
1	0.099	0.0551	-0.599734245979
1	0.091	0.0561	-0.596093198475
1	0.092	0.0561	-0.596307629228
1	0.093	0.0561	-0.596522059982
1	0.094	0.0561	-0.596736490735
1	0.095	0.0561	-0.596950921489
1	0.096	0.0561	-0.597165352243
1	0.097	0.0561	-0.597379782998
1	0.098	0.0561	-0.597594213752
1	0.099	0.0561	-0.597808644508
1	0.091	0.0571	-0.594143596194
1	0.092	0.0571	-0.594360778571
1	0.093	0.0571	-0.594577960948
1	0.094	0.0571	-0.594795143325
1	0.095	0.0571	-0.595012325702
1	0.096	0.0571	-0.595229508079
1	0.097	0.0571	-0.595446690457
1	0.098	0.0571	-0.595663872835
1	0.099	0.0571	-0.595881055214
1	0.091	0.0581	-0.592192194673
1	0.092	0.0581	-0.592412108901
1	0.093	0.0581	-0.592632023129
1	0.094	0.0581	-0.592851937357
1	0.095	0.0581	-0.593071851586
1	0.096	0.0581	-0.593291765815
1	0.097	0.0581	-0.593511680044
1	0.098	0.0581	-0.593731594274
1	0.099	0.0581	-0.593951508504
1	0.091	0.0591	-0.59023902088
1	0.092	0.0591	-0.590461647484
1	0.093	0.0591	-0.590684274088
1	0.094	0.0591	-0.590906900692
1	0.095	0.0591	-0.591129527297
1	0.096	0.0591	-0.591352153901
1	0.097	0.0591	-0.591574780507
1	0.098	0.0591	-0.591797407112
1	0.099	0.0591	-0.592020033718
1	0.091	0.0601	-0.588284100854
1	0.092	0.0601	-0.588509420644
1	0.093	0.0601	-0.588734740435
1	0.094	0.0601	-0.588960060226
1	0.095	0.0601	-0.589185380017
1	0.096	0.0601	-0.589410699808
1	0.097	0.0601	-0.5896360196
1	0.098	0.0601	-0.589861339393
1	0.099	0.0601	-0.590086659185
1	0.091	0.0611	-0.586327459749
1	0.092	0.0611	-0.586555453814
1	0.093	0.0611	-0.586783447878
1	0.094	0.0611	-0.587011441942
1	0.095	0.0611	-0.587239436007
1	0.096	0.0611	-0.587467430072
1	0.097	0.0611	-0.587695424138
1	0.098	0.0611	-0.587923418204
1	0.099	0.0611	-0.58815141227
1	0.091	0.0621	-0.58436912188
1	0.092	0.0621	-0.584599771572
1	0.093	0.0621	-0.584830421264
1	0.094	0.0621	-0.585061070957
1	0.095	0.0621	-0.585291720649
1	0.096	0.0621	-0.585522370342
1	0.097	0.0621	-0.585753020036
1	0.098	0.0621	-0.58598366973
1	0.099	0.0621	-0.586214319424
1	0.091	0.0631	-0.582409110759
1	0.092	0.0631	-0.582642397692
1	0.093	0.0631	-0.582875684624
1	0.094	0.0631	-0.583108971557
1	0.095	0.0631	-0.58334225849
1	0.096	0.0631	-0.583575545424
1	0.097	0.0631	-0.583808832358
1	0.098	0.0631	-0.584042119292
1	0.099	0.0631	-0.584275406227
1	0.091	0.0641	-0.580447449137
1	0.092	0.0641	-0.580683355172
1	0.093	0.0641	-0.580919261208
1	0.094	0.0641	-0.581155167244
1	0.095	0.0641	-0.58139107328
1	0.096	0.0641	-0.581626979317
1	0.097	0.0641	-0.581862885354
1	0.098	0.0641	-0.582098791391
1	0.099	0.0641	-0.582334697429
1	0.091	0.0651	-0.578484159036
1	0.092	0.0651	-0.578722666279
1	0.093	0.0651	-0.578961173523
1	0.094	0.0651	-0.579199680766
1	0.095	0.0651	-0.57943818801
1	0.096	0.0651	-0.579676695255
1	0.097	0.0651	-0.5799152025
1	0.098	0.0651	-0.580153709745
1	0.099	0.0651	-0.580392216991
1	0.091	0.0661	-0.576519261787
1	0.092	0.0661	-0.576760352577
1	0.093	0.0661	-0.577001443367
1	0.094	0.0661	-0.577242534158
1	0.095	0.0661	-0.577483624949
1	0.096	0.0661	-0.57772471574
1	0.097	0.0661	-0.577965806531
1	0.098	0.0661	-0.578206897324
1	0.099	0.0661	-0.578447988116
1	0.091	0.0671	-0.574552778058
1	0.092	0.0671	-0.574796434961
1	0.093	0.0671	-0.575040091864
1	0.094	0.0671	-0.575283748767
1	0.095	0.0671	-0.575527405671
1	0.096	0.0671	-0.575771062575
1	0.097	0.0671	-0.57601471948
1	0.098	0.0671	-0.576258376385
1	0.099	0.0671	-0.57650203329
1	0.091	0.0681	-0.572584727883
1	0.092	0.0681	-0.572830933685
1	0.093	0.0681	-0.573077139488
1	0.094	0.0681	-0.57332334529
1	0.095	0.0681	-0.573569551093
1	0.096	0.0681	-0.573815756897
1	0.097	0.0681	-0.574061962701
1	0.098	0.0681	-0.574308168505
1	0.099	0.0681	-0.57455437431
1	0.091	0.0691	-0.570615130693
1	0.092	0.0691	-0.570863868395
1	0.093	0.0691	-0.571112606096
1	0.094	0.0691	-0.571361343798
1	0.095	0.0691	-0.5716100815
1	0.096	0.0691	-0.571858819202
1	0.097	0.0691	-0.572107556905
1	0.098	0.0691	-0.572356294609
1	0.099	0.0691	-0.572605032313
1	0.091	0.0701	-0.56864400534
1	0.092	0.0701	-0.568895258147
1	0.093	0.0701	-0.569146510954
1	0.094	0.0701	-0.569397763762
1	0.095	0.0701	-0.56964901657
1	0.096	0.0701	-0.569900269379
1	0.097	0.0701	-0.570151522188
1	0.098	0.0701	-0.570402774997
1	0.099	0.0701	-0.570654027807
1	0.091	0.0711	-0.566671370119
1	0.092	0.0711	-0.56692512144
1	0.093	0.0711	-0.567178872762
1	0.094	0.0711	-0.567432624083
1	0.095	0.0711	-0.567686375406
1	0.096	0.0711	-0.567940126728
1	0.097	0.0711	-0.568193878052
1	0.098	0.0711	-0.568447629375
1	0.099	0.0711	-0.5687013807
1	0.091	0.0721	-0.564697242797
1	0.092	0.0721	-0.564953476236
1	0.093	0.0721	-0.565209709675
1	0.094	0.0721	-0.565465943114
1	0.095	0.0721	-0.565722176554
1	0.096	0.0721	-0.565978409994
1	0.097	0.0721	-0.566234643435
1	0.098	0.0721	-0.566490876876
1	0.099	0.0721	-0.566747110318
1	0.091	0.0731	-0.562721640633
1	0.092	0.0731	-0.562980339982
1	0.093	0.0731	-0.563239039331
1	0.094	0.0731	-0.563497738681
1	0.095	0.0731	-0.563756438031
1	0.096	0.0731	-0.564015137381
1	0.097	0.0731	-0.564273836732
1	0.098	0.0731	-0.564532536084
1	0.099	0.0731	-0.564791235436
1	0.091	0.0741	-0.560744580395
1	0.092	0.0741	-0.561005729631
1	0.093	0.0741	-0.561266878868
1	0.094	0.0741	-0.561528028105
1	0.095	0.0741	-0.561789177343
1	0.096	0.0741	-0.562050326581
1	0.097	0.0741	-0.56231147582
1	0.098	0.0741	-0.562572625059
1	0.099	0.0741	-0.562833774299
1	0.091	0.0751	-0.558766078384
1	0.092	0.0751	-0.559029661664
1	0.093	0.0751	-0.559293244945
1	0.094	0.0751	-0.559556828226
1	0.095	0.0751	-0.559820411508
1	0.096	0.0751	-0.56008399479
1	0.097	0.0751	-0.560347578072
1	0.098	0.0751	-0.560611161355
1	0.099	0.0751	-0.560874744639
1	0.091	0.0761	-0.556786150451
1	0.092	0.0761	-0.557052152106
1	0.093	0.0761	-0.557318153761
1	0.094	0.0761	-0.557584155417
1	0.095	0.0761	-0.557850157072
1	0.096	0.0761	-0.558116158729
1	0.097	0.0761	-0.558382160386
1	0.098	0.0761	-0.558648162044
1	0.099	0.0761	-0.558914163702
1	0.091	0.0771	-0.554804812015
1	0.092	0.0771	-0.555073216545
1	0.093	0.0771	-0.555341621074
1	0.094	0.0771	-0.555610025604
1	0.095	0.0771	-0.555878430134
1	0.096	0.0771	-0.556146834665
1	0.097	0.0771	-0.556415239197
1	0.098	0.0771	-0.556683643729
1	0.099	0.0771	-0.556952048262
1	0.091	0.0781	-0.55282207808
1	0.092	0.0781	-0.553092870149
1	0.093	0.0781	-0.553363662217
1	0.094	0.0781	-0.553634454287
1	0.095	0.0781	-0.553905246356
1	0.096	0.0781	-0.554176038426
1	0.097	0.0781	-0.554446830497
1	0.098	0.0781	-0.554717622569
1	0.099	0.0781	-0.554988414641
1	0.091	0.0791	-0.550837963249
1	0.092	0.0791	-0.551111127682
1	0.093	0.0791	-0.551384292116
1	0.094	0.0791	-0.551657456549
1	0.095	0.0791	-0.551930620983
1	0.096	0.0791	-0.552203785418
1	0.097	0.0791	-0.552476949854
1	0.098	0.0791	-0.55275011429
1	0.099	0.0791	-0.553023278726
1	0.091	0.0801	-0.548852481742
1	0.092	0.0801	-0.549128003521
1	0.093	0.0801	-0.5494035253
1	0.094	0.0801	-0.54967904708
1	0.095	0.0801	-0.54995456886
1	0.096	0.0801	-0.550230090641
1	0.097	0.0801	-0.550505612423
1	0.098	0.0801	-0.550781134205
1	0.099	0.0801	-0.551056655988
1	0.091	0.0811	-0.546865647406
1	0.092	0.0811	-0.547143511665
1	0.093	0.0811	-0.547421375924
1	0.094	0.0811	-0.547699240184
1	0.095	0.0811	-0.547977104444
1	0.096	0.0811	-0.548254968705
1	0.097	0.0811	-0.548532832967
